Año,Trimestre,Provincia,Velocidad,Accesos,Velocidad_bins
2024,2,BUENOS AIRES,75.0,1062,"(0, 400]"
2024,2,BUENOS AIRES,59.0,59,"(0, 400]"
2024,2,BUENOS AIRES,480.0,5,"(400, 800]"
2024,2,BUENOS AIRES,3.5,41735,"(0, 400]"
2024,2,BUENOS AIRES,18.0,1042,"(0, 400]"
2024,2,BUENOS AIRES,9.0,750,"(0, 400]"
2024,2,BUENOS AIRES,17.0,2,"(0, 400]"
2024,2,BUENOS AIRES,8.0,63727,"(0, 400]"
2024,2,BUENOS AIRES,105.0,14,"(0, 400]"
2024,2,BUENOS AIRES,500.0,137199,"(400, 800]"
2024,2,BUENOS AIRES,24.0,84,"(0, 400]"
2024,2,BUENOS AIRES,85.0,16,"(0, 400]"
2024,2,BUENOS AIRES,32.0,16,"(0, 400]"
2024,2,BUENOS AIRES,55.0,255,"(0, 400]"
2024,2,BUENOS AIRES,31.0,1611,"(0, 400]"
2024,2,BUENOS AIRES,120.0,510,"(0, 400]"
2024,2,BUENOS AIRES,4.5,83,"(0, 400]"
2024,2,BUENOS AIRES,23.0,20,"(0, 400]"
2024,2,BUENOS AIRES,70.0,7236,"(0, 400]"
2024,2,BUENOS AIRES,22.0,1,"(0, 400]"
2024,2,BUENOS AIRES,256.0,15,"(0, 400]"
2024,2,BUENOS AIRES,0.256,25,"(0, 400]"
2024,2,BUENOS AIRES,35.0,1399,"(0, 400]"
2024,2,BUENOS AIRES,205.0,3,"(0, 400]"
2024,2,BUENOS AIRES,4.0,13200,"(0, 400]"
2024,2,BUENOS AIRES,11.0,10,"(0, 400]"
2024,2,BUENOS AIRES,155.0,28,"(0, 400]"
2024,2,BUENOS AIRES,21.0,2,"(0, 400]"
2024,2,BUENOS AIRES,2.0,19065,"(0, 400]"
2024,2,BUENOS AIRES,512.0,663,"(400, 800]"
2024,2,BUENOS AIRES,65.0,90,"(0, 400]"
2024,2,BUENOS AIRES,125.0,2,"(0, 400]"
2024,2,BUENOS AIRES,10.0,145894,"(0, 400]"
2024,2,BUENOS AIRES,999.0,26,"(800, 1200]"
2024,2,BUENOS AIRES,212.0,1,"(0, 400]"
2024,2,BUENOS AIRES,2.5,21,"(0, 400]"
2024,2,BUENOS AIRES,13.0,238,"(0, 400]"
2024,2,BUENOS AIRES,41.0,9,"(0, 400]"
2024,2,BUENOS AIRES,246.0,41,"(0, 400]"
2024,2,BUENOS AIRES,7.5,53,"(0, 400]"
2024,2,BUENOS AIRES,250.0,355,"(0, 400]"
2024,2,BUENOS AIRES,40.0,5582,"(0, 400]"
2024,2,BUENOS AIRES,61.0,78,"(0, 400]"
2024,2,BUENOS AIRES,200.0,8055,"(0, 400]"
2024,2,BUENOS AIRES,102.0,2,"(0, 400]"
2024,2,BUENOS AIRES,60.0,37539,"(0, 400]"
2024,2,BUENOS AIRES,320.0,27,"(0, 400]"
2024,2,BUENOS AIRES,12.0,19838,"(0, 400]"
2024,2,BUENOS AIRES,30.0,782519,"(0, 400]"
2024,2,BUENOS AIRES,6.0,76832,"(0, 400]"
2024,2,BUENOS AIRES,600.0,16300,"(400, 800]"
2024,2,BUENOS AIRES,25.0,42739,"(0, 400]"
2024,2,BUENOS AIRES,0.0,125547,
2024,2,BUENOS AIRES,80.0,9358,"(0, 400]"
2024,2,BUENOS AIRES,90.0,3,"(0, 400]"
2024,2,BUENOS AIRES,50.0,493790,"(0, 400]"
2024,2,BUENOS AIRES,5.0,27135,"(0, 400]"
2024,2,BUENOS AIRES,48.0,659,"(0, 400]"
2024,2,BUENOS AIRES,240.0,938,"(0, 400]"
2024,2,BUENOS AIRES,16.0,231,"(0, 400]"
2024,2,BUENOS AIRES,1000.0,129855,"(800, 1200]"
2024,2,BUENOS AIRES,51.0,1,"(0, 400]"
2024,2,BUENOS AIRES,160.0,1306,"(0, 400]"
2024,2,BUENOS AIRES,800.0,564,"(400, 800]"
2024,2,BUENOS AIRES,15.0,94642,"(0, 400]"
2024,2,BUENOS AIRES,49.0,1,"(0, 400]"
2024,2,BUENOS AIRES,300.0,1147130,"(0, 400]"
2024,2,BUENOS AIRES,1.5,141,"(0, 400]"
2024,2,BUENOS AIRES,150.0,388059,"(0, 400]"
2024,2,BUENOS AIRES,14.0,149,"(0, 400]"
2024,2,BUENOS AIRES,1.0,18423,"(0, 400]"
2024,2,BUENOS AIRES,0.5,25048,"(0, 400]"
2024,2,BUENOS AIRES,0.512,214,"(0, 400]"
2024,2,BUENOS AIRES,20.0,128376,"(0, 400]"
2024,2,BUENOS AIRES,100.0,910372,"(0, 400]"
2024,2,BUENOS AIRES,0.75,4611,"(0, 400]"
2024,2,BUENOS AIRES,7.0,11236,"(0, 400]"
2024,2,BUENOS AIRES,36.0,4,"(0, 400]"
2024,2,BUENOS AIRES,400.0,1094,"(0, 400]"
2024,2,BUENOS AIRES,3.0,44415,"(0, 400]"
2024,2,CABA,160.0,5,"(0, 400]"
2024,2,CABA,7.0,7,"(0, 400]"
2024,2,CABA,150.0,116134,"(0, 400]"
2024,2,CABA,999.0,25,"(800, 1200]"
2024,2,CABA,9.0,3,"(0, 400]"
2024,2,CABA,110.0,1,"(0, 400]"
2024,2,CABA,1000.0,65689,"(800, 1200]"
2024,2,CABA,16.0,5,"(0, 400]"
2024,2,CABA,400.0,3,"(0, 400]"
2024,2,CABA,10.0,23421,"(0, 400]"
2024,2,CABA,1.0,2815,"(0, 400]"
2024,2,CABA,3.5,11975,"(0, 400]"
2024,2,CABA,125.0,3,"(0, 400]"
2024,2,CABA,21.0,1,"(0, 400]"
2024,2,CABA,0.512,35,"(0, 400]"
2024,2,CABA,40.0,238,"(0, 400]"
2024,2,CABA,250.0,1442,"(0, 400]"
2024,2,CABA,12.0,93,"(0, 400]"
2024,2,CABA,55.0,1,"(0, 400]"
2024,2,CABA,100.0,396858,"(0, 400]"
2024,2,CABA,4.0,996,"(0, 400]"
2024,2,CABA,25.0,269,"(0, 400]"
2024,2,CABA,0.75,1307,"(0, 400]"
2024,2,CABA,20.0,3718,"(0, 400]"
2024,2,CABA,200.0,3302,"(0, 400]"
2024,2,CABA,325.0,2,"(0, 400]"
2024,2,CABA,5.0,3417,"(0, 400]"
2024,2,CABA,70.0,3,"(0, 400]"
2024,2,CABA,8.0,16865,"(0, 400]"
2024,2,CABA,225.0,1,"(0, 400]"
2024,2,CABA,75.0,711,"(0, 400]"
2024,2,CABA,120.0,28,"(0, 400]"
2024,2,CABA,50.0,64416,"(0, 400]"
2024,2,CABA,66.0,1,"(0, 400]"
2024,2,CABA,0.256,32,"(0, 400]"
2024,2,CABA,2.0,240,"(0, 400]"
2024,2,CABA,11.0,5,"(0, 400]"
2024,2,CABA,35.0,24,"(0, 400]"
2024,2,CABA,0.0,0,
2024,2,CABA,15.0,29337,"(0, 400]"
2024,2,CABA,500.0,77839,"(400, 800]"
2024,2,CABA,80.0,13,"(0, 400]"
2024,2,CABA,3.0,2342,"(0, 400]"
2024,2,CABA,6.0,5569,"(0, 400]"
2024,2,CABA,30.0,58419,"(0, 400]"
2024,2,CABA,60.0,3890,"(0, 400]"
2024,2,CABA,700.0,1,"(400, 800]"
2024,2,CABA,600.0,437,"(400, 800]"
2024,2,CABA,220.0,1,"(0, 400]"
2024,2,CABA,0.5,451,"(0, 400]"
2024,2,CABA,275.0,1,"(0, 400]"
2024,2,CABA,300.0,571207,"(0, 400]"
2024,2,CABA,800.0,1,"(400, 800]"
2024,2,CATAMARCA,1000.0,33,"(800, 1200]"
2024,2,CATAMARCA,30.0,858,"(0, 400]"
2024,2,CATAMARCA,15.0,1859,"(0, 400]"
2024,2,CATAMARCA,3.0,1580,"(0, 400]"
2024,2,CATAMARCA,600.0,1128,"(400, 800]"
2024,2,CATAMARCA,12.0,8,"(0, 400]"
2024,2,CATAMARCA,0.512,37,"(0, 400]"
2024,2,CATAMARCA,200.0,42,"(0, 400]"
2024,2,CATAMARCA,0.256,1,"(0, 400]"
2024,2,CATAMARCA,4.0,1,"(0, 400]"
2024,2,CATAMARCA,0.0,53,
2024,2,CATAMARCA,24.0,374,"(0, 400]"
2024,2,CATAMARCA,10.0,3093,"(0, 400]"
2024,2,CATAMARCA,50.0,34532,"(0, 400]"
2024,2,CATAMARCA,100.0,19077,"(0, 400]"
2024,2,CATAMARCA,500.0,333,"(400, 800]"
2024,2,CATAMARCA,20.0,1932,"(0, 400]"
2024,2,CATAMARCA,25.0,47,"(0, 400]"
2024,2,CATAMARCA,1.0,164,"(0, 400]"
2024,2,CATAMARCA,5.0,327,"(0, 400]"
2024,2,CATAMARCA,2.0,115,"(0, 400]"
2024,2,CATAMARCA,300.0,8809,"(0, 400]"
2024,2,CATAMARCA,6.0,637,"(0, 400]"
2024,2,CATAMARCA,0.5,34,"(0, 400]"
2024,2,CHACO,0.5,234,"(0, 400]"
2024,2,CHACO,9.0,1,"(0, 400]"
2024,2,CHACO,0.512,2,"(0, 400]"
2024,2,CHACO,5.0,5625,"(0, 400]"
2024,2,CHACO,12.0,137,"(0, 400]"
2024,2,CHACO,35.0,19,"(0, 400]"
2024,2,CHACO,0.0,3208,
2024,2,CHACO,3.5,167,"(0, 400]"
2024,2,CHACO,2.0,779,"(0, 400]"
2024,2,CHACO,120.0,623,"(0, 400]"
2024,2,CHACO,1000.0,164,"(800, 1200]"
2024,2,CHACO,10.0,7529,"(0, 400]"
2024,2,CHACO,20.0,1665,"(0, 400]"
2024,2,CHACO,50.0,32839,"(0, 400]"
2024,2,CHACO,8.0,700,"(0, 400]"
2024,2,CHACO,500.0,1396,"(400, 800]"
2024,2,CHACO,4.0,385,"(0, 400]"
2024,2,CHACO,25.0,3532,"(0, 400]"
2024,2,CHACO,250.0,228,"(0, 400]"
2024,2,CHACO,1.0,349,"(0, 400]"
2024,2,CHACO,200.0,963,"(0, 400]"
2024,2,CHACO,7.0,106,"(0, 400]"
2024,2,CHACO,3.0,2757,"(0, 400]"
2024,2,CHACO,15.0,4406,"(0, 400]"
2024,2,CHACO,600.0,884,"(400, 800]"
2024,2,CHACO,300.0,23294,"(0, 400]"
2024,2,CHACO,6.0,4881,"(0, 400]"
2024,2,CHACO,30.0,2933,"(0, 400]"
2024,2,CHACO,100.0,47286,"(0, 400]"
2024,2,CHUBUT,3.0,5643,"(0, 400]"
2024,2,CHUBUT,600.0,43,"(400, 800]"
2024,2,CHUBUT,102.0,5,"(0, 400]"
2024,2,CHUBUT,60.0,2,"(0, 400]"
2024,2,CHUBUT,0.5,69,"(0, 400]"
2024,2,CHUBUT,13.0,2,"(0, 400]"
2024,2,CHUBUT,41.0,1,"(0, 400]"
2024,2,CHUBUT,12.0,3968,"(0, 400]"
2024,2,CHUBUT,6.0,16776,"(0, 400]"
2024,2,CHUBUT,30.0,7640,"(0, 400]"
2024,2,CHUBUT,11.0,1,"(0, 400]"
2024,2,CHUBUT,24.0,7616,"(0, 400]"
2024,2,CHUBUT,16.0,141,"(0, 400]"
2024,2,CHUBUT,2.0,1881,"(0, 400]"
2024,2,CHUBUT,0.0,16554,
2024,2,CHUBUT,999.0,2,"(800, 1200]"
2024,2,CHUBUT,1.0,303,"(0, 400]"
2024,2,CHUBUT,18.0,1,"(0, 400]"
2024,2,CHUBUT,48.0,190,"(0, 400]"
2024,2,CHUBUT,0.512,38,"(0, 400]"
2024,2,CHUBUT,40.0,28,"(0, 400]"
2024,2,CHUBUT,200.0,1,"(0, 400]"
2024,2,CHUBUT,14.0,56,"(0, 400]"
2024,2,CHUBUT,4.0,6189,"(0, 400]"
2024,2,CHUBUT,9.0,16,"(0, 400]"
2024,2,CHUBUT,100.0,1466,"(0, 400]"
2024,2,CHUBUT,5.0,1769,"(0, 400]"
2024,2,CHUBUT,8.0,13375,"(0, 400]"
2024,2,CHUBUT,25.0,5560,"(0, 400]"
2024,2,CHUBUT,0.75,836,"(0, 400]"
2024,2,CHUBUT,20.0,4796,"(0, 400]"
2024,2,CHUBUT,0.256,18,"(0, 400]"
2024,2,CHUBUT,10.0,18504,"(0, 400]"
2024,2,CHUBUT,50.0,35232,"(0, 400]"
2024,2,CHUBUT,15.0,13731,"(0, 400]"
2024,2,CHUBUT,500.0,5,"(400, 800]"
2024,2,CHUBUT,300.0,247,"(0, 400]"
2024,2,CHUBUT,3.5,11441,"(0, 400]"
2024,2,CHUBUT,7.0,76,"(0, 400]"
2024,2,CHUBUT,1000.0,1,"(800, 1200]"
2024,2,CORDOBA,35.0,52,"(0, 400]"
2024,2,CORDOBA,5.0,7661,"(0, 400]"
2024,2,CORDOBA,850.0,1,"(800, 1200]"
2024,2,CORDOBA,12.0,8784,"(0, 400]"
2024,2,CORDOBA,50.1,402,"(0, 400]"
2024,2,CORDOBA,140.0,1,"(0, 400]"
2024,2,CORDOBA,0.512,12,"(0, 400]"
2024,2,CORDOBA,20.5,1,"(0, 400]"
2024,2,CORDOBA,50.0,244004,"(0, 400]"
2024,2,CORDOBA,100.25,16,"(0, 400]"
2024,2,CORDOBA,10.0,72911,"(0, 400]"
2024,2,CORDOBA,25.1,311,"(0, 400]"
2024,2,CORDOBA,10.2,53,"(0, 400]"
2024,2,CORDOBA,9.0,714,"(0, 400]"
2024,2,CORDOBA,16.0,134,"(0, 400]"
2024,2,CORDOBA,25.0,20421,"(0, 400]"
2024,2,CORDOBA,1000.0,4065,"(800, 1200]"
2024,2,CORDOBA,512.0,21,"(400, 800]"
2024,2,CORDOBA,225.0,1,"(0, 400]"
2024,2,CORDOBA,250.0,1,"(0, 400]"
2024,2,CORDOBA,12.3,15,"(0, 400]"
2024,2,CORDOBA,100.0,302310,"(0, 400]"
2024,2,CORDOBA,0.75,83,"(0, 400]"
2024,2,CORDOBA,18.0,58,"(0, 400]"
2024,2,CORDOBA,13.0,19,"(0, 400]"
2024,2,CORDOBA,20.0,19106,"(0, 400]"
2024,2,CORDOBA,2.5,133,"(0, 400]"
2024,2,CORDOBA,24.0,2,"(0, 400]"
2024,2,CORDOBA,120.0,891,"(0, 400]"
2024,2,CORDOBA,4.0,10131,"(0, 400]"
2024,2,CORDOBA,8.0,9397,"(0, 400]"
2024,2,CORDOBA,50.25,9,"(0, 400]"
2024,2,CORDOBA,70.0,11,"(0, 400]"
2024,2,CORDOBA,3.5,4897,"(0, 400]"
2024,2,CORDOBA,7.0,1840,"(0, 400]"
2024,2,CORDOBA,10.1,18,"(0, 400]"
2024,2,CORDOBA,75.0,495,"(0, 400]"
2024,2,CORDOBA,1.0,7688,"(0, 400]"
2024,2,CORDOBA,500.0,16814,"(400, 800]"
2024,2,CORDOBA,25.5,13,"(0, 400]"
2024,2,CORDOBA,15.0,18895,"(0, 400]"
2024,2,CORDOBA,200.0,11575,"(0, 400]"
2024,2,CORDOBA,300.0,203771,"(0, 400]"
2024,2,CORDOBA,1.5,7,"(0, 400]"
2024,2,CORDOBA,40.0,935,"(0, 400]"
2024,2,CORDOBA,2.2,18,"(0, 400]"
2024,2,CORDOBA,2.0,7471,"(0, 400]"
2024,2,CORDOBA,11.0,88,"(0, 400]"
2024,2,CORDOBA,60.0,5835,"(0, 400]"
2024,2,CORDOBA,6.4,5,"(0, 400]"
2024,2,CORDOBA,0.256,4,"(0, 400]"
2024,2,CORDOBA,30.0,6747,"(0, 400]"
2024,2,CORDOBA,6.0,51204,"(0, 400]"
2024,2,CORDOBA,800.0,1,"(400, 800]"
2024,2,CORDOBA,100.1,1,"(0, 400]"
2024,2,CORDOBA,3.0,22498,"(0, 400]"
2024,2,CORDOBA,3.3,3,"(0, 400]"
2024,2,CORDOBA,600.0,6233,"(400, 800]"
2024,2,CORDOBA,700.0,1,"(400, 800]"
2024,2,CORDOBA,14.0,9,"(0, 400]"
2024,2,CORDOBA,0.5,87,"(0, 400]"
2024,2,CORDOBA,0.0,16863,
2024,2,CORDOBA,150.0,27,"(0, 400]"
2024,2,CORRIENTES,30.0,653,"(0, 400]"
2024,2,CORRIENTES,6.0,6020,"(0, 400]"
2024,2,CORRIENTES,3.0,4565,"(0, 400]"
2024,2,CORRIENTES,600.0,1,"(400, 800]"
2024,2,CORRIENTES,1000.0,443,"(800, 1200]"
2024,2,CORRIENTES,40.0,2834,"(0, 400]"
2024,2,CORRIENTES,12.0,8,"(0, 400]"
2024,2,CORRIENTES,120.0,1708,"(0, 400]"
2024,2,CORRIENTES,25.0,1421,"(0, 400]"
2024,2,CORRIENTES,5.0,2760,"(0, 400]"
2024,2,CORRIENTES,50.0,32367,"(0, 400]"
2024,2,CORRIENTES,250.0,382,"(0, 400]"
2024,2,CORRIENTES,20.0,2003,"(0, 400]"
2024,2,CORRIENTES,4.0,1718,"(0, 400]"
2024,2,CORRIENTES,0.512,57,"(0, 400]"
2024,2,CORRIENTES,8.0,4890,"(0, 400]"
2024,2,CORRIENTES,1.0,2396,"(0, 400]"
2024,2,CORRIENTES,16.0,3548,"(0, 400]"
2024,2,CORRIENTES,2.0,1721,"(0, 400]"
2024,2,CORRIENTES,0.75,118,"(0, 400]"
2024,2,CORRIENTES,0.0,5185,
2024,2,CORRIENTES,0.5,10,"(0, 400]"
2024,2,CORRIENTES,300.0,25229,"(0, 400]"
2024,2,CORRIENTES,100.0,39822,"(0, 400]"
2024,2,CORRIENTES,10.0,10343,"(0, 400]"
2024,2,CORRIENTES,200.0,2650,"(0, 400]"
2024,2,CORRIENTES,500.0,1644,"(400, 800]"
2024,2,CORRIENTES,15.0,1499,"(0, 400]"
2024,2,CORRIENTES,3.5,480,"(0, 400]"
2024,2,ENTRE RIOS,3.5,390,"(0, 400]"
2024,2,ENTRE RIOS,250.0,154,"(0, 400]"
2024,2,ENTRE RIOS,100.0,74647,"(0, 400]"
2024,2,ENTRE RIOS,10.0,46176,"(0, 400]"
2024,2,ENTRE RIOS,20.0,9111,"(0, 400]"
2024,2,ENTRE RIOS,200.0,2125,"(0, 400]"
2024,2,ENTRE RIOS,16.0,1,"(0, 400]"
2024,2,ENTRE RIOS,8.0,2399,"(0, 400]"
2024,2,ENTRE RIOS,5.0,5417,"(0, 400]"
2024,2,ENTRE RIOS,1.0,4010,"(0, 400]"
2024,2,ENTRE RIOS,4.0,2334,"(0, 400]"
2024,2,ENTRE RIOS,0.75,113,"(0, 400]"
2024,2,ENTRE RIOS,150.0,1,"(0, 400]"
2024,2,ENTRE RIOS,7.0,358,"(0, 400]"
2024,2,ENTRE RIOS,2.0,4307,"(0, 400]"
2024,2,ENTRE RIOS,0.5,20,"(0, 400]"
2024,2,ENTRE RIOS,25.0,862,"(0, 400]"
2024,2,ENTRE RIOS,0.512,86,"(0, 400]"
2024,2,ENTRE RIOS,0.256,1,"(0, 400]"
2024,2,ENTRE RIOS,120.0,703,"(0, 400]"
2024,2,ENTRE RIOS,50.0,40822,"(0, 400]"
2024,2,ENTRE RIOS,12.0,1486,"(0, 400]"
2024,2,ENTRE RIOS,6.0,13903,"(0, 400]"
2024,2,ENTRE RIOS,500.0,2976,"(400, 800]"
2024,2,ENTRE RIOS,15.0,4642,"(0, 400]"
2024,2,ENTRE RIOS,3.0,7006,"(0, 400]"
2024,2,ENTRE RIOS,0.0,13979,
2024,2,ENTRE RIOS,300.0,48944,"(0, 400]"
2024,2,ENTRE RIOS,1000.0,962,"(800, 1200]"
2024,2,ENTRE RIOS,30.0,6376,"(0, 400]"
2024,2,FORMOSA,20.0,2727,"(0, 400]"
2024,2,FORMOSA,100.0,13013,"(0, 400]"
2024,2,FORMOSA,10.0,10594,"(0, 400]"
2024,2,FORMOSA,50.0,1430,"(0, 400]"
2024,2,FORMOSA,4.0,3296,"(0, 400]"
2024,2,FORMOSA,2.0,1424,"(0, 400]"
2024,2,FORMOSA,40.0,22,"(0, 400]"
2024,2,FORMOSA,0.0,291,
2024,2,FORMOSA,1.0,142,"(0, 400]"
2024,2,FORMOSA,1000.0,161,"(800, 1200]"
2024,2,FORMOSA,25.0,8,"(0, 400]"
2024,2,FORMOSA,5.0,2016,"(0, 400]"
2024,2,FORMOSA,12.0,40,"(0, 400]"
2024,2,FORMOSA,3.0,10162,"(0, 400]"
2024,2,FORMOSA,0.256,1,"(0, 400]"
2024,2,FORMOSA,300.0,10428,"(0, 400]"
2024,2,FORMOSA,15.0,1222,"(0, 400]"
2024,2,FORMOSA,6.0,4850,"(0, 400]"
2024,2,FORMOSA,8.0,162,"(0, 400]"
2024,2,FORMOSA,0.5,49,"(0, 400]"
2024,2,FORMOSA,35.0,3,"(0, 400]"
2024,2,FORMOSA,7.0,108,"(0, 400]"
2024,2,FORMOSA,30.0,286,"(0, 400]"
2024,2,FORMOSA,0.512,35,"(0, 400]"
2024,2,FORMOSA,500.0,480,"(400, 800]"
2024,2,JUJUY,0.512,33,"(0, 400]"
2024,2,JUJUY,100.0,10975,"(0, 400]"
2024,2,JUJUY,18.0,4,"(0, 400]"
2024,2,JUJUY,8.0,949,"(0, 400]"
2024,2,JUJUY,3.0,1739,"(0, 400]"
2024,2,JUJUY,15.0,181,"(0, 400]"
2024,2,JUJUY,75.0,1,"(0, 400]"
2024,2,JUJUY,2.0,1639,"(0, 400]"
2024,2,JUJUY,20.0,4503,"(0, 400]"
2024,2,JUJUY,200.0,1,"(0, 400]"
2024,2,JUJUY,4.0,2889,"(0, 400]"
2024,2,JUJUY,300.0,4858,"(0, 400]"
2024,2,JUJUY,0.5,26,"(0, 400]"
2024,2,JUJUY,1000.0,26,"(800, 1200]"
2024,2,JUJUY,500.0,246,"(400, 800]"
2024,2,JUJUY,512.0,200,"(400, 800]"
2024,2,JUJUY,1.0,1213,"(0, 400]"
2024,2,JUJUY,7.0,10,"(0, 400]"
2024,2,JUJUY,600.0,389,"(400, 800]"
2024,2,JUJUY,0.0,1943,
2024,2,JUJUY,12.0,23495,"(0, 400]"
2024,2,JUJUY,165.0,2,"(0, 400]"
2024,2,JUJUY,41.0,1,"(0, 400]"
2024,2,JUJUY,6.0,2068,"(0, 400]"
2024,2,JUJUY,30.0,679,"(0, 400]"
2024,2,JUJUY,10.0,13189,"(0, 400]"
2024,2,JUJUY,5.0,3501,"(0, 400]"
2024,2,JUJUY,50.0,44916,"(0, 400]"
2024,2,JUJUY,25.0,8,"(0, 400]"
2024,2,LA PAMPA,100.0,7465,"(0, 400]"
2024,2,LA PAMPA,20.0,10159,"(0, 400]"
2024,2,LA PAMPA,4.0,2619,"(0, 400]"
2024,2,LA PAMPA,8.0,1570,"(0, 400]"
2024,2,LA PAMPA,25.0,1543,"(0, 400]"
2024,2,LA PAMPA,2.0,2049,"(0, 400]"
2024,2,LA PAMPA,40.0,3065,"(0, 400]"
2024,2,LA PAMPA,0.75,143,"(0, 400]"
2024,2,LA PAMPA,1.0,1187,"(0, 400]"
2024,2,LA PAMPA,10.0,14931,"(0, 400]"
2024,2,LA PAMPA,75.0,3,"(0, 400]"
2024,2,LA PAMPA,5.0,2243,"(0, 400]"
2024,2,LA PAMPA,12.0,1,"(0, 400]"
2024,2,LA PAMPA,120.0,1536,"(0, 400]"
2024,2,LA PAMPA,3.0,6196,"(0, 400]"
2024,2,LA PAMPA,700.0,14,"(400, 800]"
2024,2,LA PAMPA,6.0,28188,"(0, 400]"
2024,2,LA PAMPA,30.0,3628,"(0, 400]"
2024,2,LA PAMPA,50.0,23820,"(0, 400]"
2024,2,LA PAMPA,0.5,6,"(0, 400]"
2024,2,LA PAMPA,0.0,1601,
2024,2,LA PAMPA,0.512,62,"(0, 400]"
2024,2,LA PAMPA,35.0,1,"(0, 400]"
2024,2,LA PAMPA,60.0,2098,"(0, 400]"
2024,2,LA PAMPA,300.0,591,"(0, 400]"
2024,2,LA PAMPA,1.5,185,"(0, 400]"
2024,2,LA PAMPA,3.5,2327,"(0, 400]"
2024,2,LA PAMPA,0.256,3,"(0, 400]"
2024,2,LA PAMPA,200.0,10,"(0, 400]"
2024,2,LA PAMPA,80.0,95,"(0, 400]"
2024,2,LA PAMPA,1000.0,6,"(800, 1200]"
2024,2,LA PAMPA,7.0,516,"(0, 400]"
2024,2,LA PAMPA,500.0,209,"(400, 800]"
2024,2,LA PAMPA,15.0,5193,"(0, 400]"
2024,2,LA RIOJA,0.5,9,"(0, 400]"
2024,2,LA RIOJA,0.512,9,"(0, 400]"
2024,2,LA RIOJA,300.0,6119,"(0, 400]"
2024,2,LA RIOJA,0.0,0,
2024,2,LA RIOJA,200.0,137,"(0, 400]"
2024,2,LA RIOJA,5.0,181,"(0, 400]"
2024,2,LA RIOJA,15.0,244,"(0, 400]"
2024,2,LA RIOJA,1000.0,35,"(800, 1200]"
2024,2,LA RIOJA,0.256,1,"(0, 400]"
2024,2,LA RIOJA,50.0,37326,"(0, 400]"
2024,2,LA RIOJA,10.0,1211,"(0, 400]"
2024,2,LA RIOJA,100.0,11407,"(0, 400]"
2024,2,LA RIOJA,8.0,85,"(0, 400]"
2024,2,LA RIOJA,4.0,2,"(0, 400]"
2024,2,LA RIOJA,6.0,592,"(0, 400]"
2024,2,LA RIOJA,30.0,4501,"(0, 400]"
2024,2,LA RIOJA,3.0,341,"(0, 400]"
2024,2,LA RIOJA,20.0,9080,"(0, 400]"
2024,2,LA RIOJA,12.0,15357,"(0, 400]"
2024,2,LA RIOJA,24.0,43,"(0, 400]"
2024,2,LA RIOJA,11.0,22,"(0, 400]"
2024,2,LA RIOJA,1.0,377,"(0, 400]"
2024,2,LA RIOJA,2.0,8,"(0, 400]"
2024,2,LA RIOJA,500.0,394,"(400, 800]"
2024,2,MENDOZA,3.5,10699,"(0, 400]"
2024,2,MENDOZA,4.0,1584,"(0, 400]"
2024,2,MENDOZA,10.0,8838,"(0, 400]"
2024,2,MENDOZA,50.0,104994,"(0, 400]"
2024,2,MENDOZA,8.0,10779,"(0, 400]"
2024,2,MENDOZA,70.0,1,"(0, 400]"
2024,2,MENDOZA,5.0,1083,"(0, 400]"
2024,2,MENDOZA,200.0,558,"(0, 400]"
2024,2,MENDOZA,40.0,4,"(0, 400]"
2024,2,MENDOZA,1.5,1348,"(0, 400]"
2024,2,MENDOZA,90.0,2,"(0, 400]"
2024,2,MENDOZA,100.0,31890,"(0, 400]"
2024,2,MENDOZA,2.0,3034,"(0, 400]"
2024,2,MENDOZA,1.0,2208,"(0, 400]"
2024,2,MENDOZA,120.0,1,"(0, 400]"
2024,2,MENDOZA,24.0,537,"(0, 400]"
2024,2,MENDOZA,41.0,1,"(0, 400]"
2024,2,MENDOZA,25.0,155,"(0, 400]"
2024,2,MENDOZA,6.0,13877,"(0, 400]"
2024,2,MENDOZA,30.0,52889,"(0, 400]"
2024,2,MENDOZA,300.0,13189,"(0, 400]"
2024,2,MENDOZA,0.0,5561,
2024,2,MENDOZA,0.512,20,"(0, 400]"
2024,2,MENDOZA,20.0,6454,"(0, 400]"
2024,2,MENDOZA,9.0,1237,"(0, 400]"
2024,2,MENDOZA,3.0,4178,"(0, 400]"
2024,2,MENDOZA,0.5,86,"(0, 400]"
2024,2,MENDOZA,600.0,1762,"(400, 800]"
2024,2,MENDOZA,1000.0,75,"(800, 1200]"
2024,2,MENDOZA,500.0,661,"(400, 800]"
2024,2,MENDOZA,15.0,19102,"(0, 400]"
2024,2,MENDOZA,7.0,11,"(0, 400]"
2024,2,MENDOZA,0.75,737,"(0, 400]"
2024,2,MENDOZA,36.0,2,"(0, 400]"
2024,2,MENDOZA,0.256,2,"(0, 400]"
2024,2,MENDOZA,12.0,4093,"(0, 400]"
2024,2,MENDOZA,45.0,1,"(0, 400]"
2024,2,MISIONES,3.5,4,"(0, 400]"
2024,2,MISIONES,7.0,7855,"(0, 400]"
2024,2,MISIONES,200.0,5092,"(0, 400]"
2024,2,MISIONES,40.0,71,"(0, 400]"
2024,2,MISIONES,250.0,198,"(0, 400]"
2024,2,MISIONES,20.0,8126,"(0, 400]"
2024,2,MISIONES,10.0,19086,"(0, 400]"
